file_id,num_vertices,num_faces,num_geometrical_degenerated_faces,num_combinatorial_degenerated_faces,num_connected_components,num_boundary_edges,num_duplicated_faces,euler_characteristic,num_self_intersections,num_coplanar_intersecting_faces,vertex_manifold,edge_manifold,oriented,total_area,min_area,p25_area,median_area,p75_area,p90_area,p95_area,max_area,min_valance,p25_valance,median_valance,p75_valance,p90_valance,p95_valance,max_valance,min_dihedral_angle,p25_dihedral_angle,median_dihedral_angle,p75_dihedral_angle,p90_dihedral_angle,p95_dihedral_angle,max_dihedral_angle,min_aspect_ratio,p25_aspect_ratio,median_aspect_ratio,p75_aspect_ratio,p90_aspect_ratio,p95_aspect_ratio,max_aspect_ratio,PWN,solid,ave_area,ave_valance,ave_dihedral_angle,ave_aspect_ratio
116064,805,1610,0,0,1,0,0,0,0,0,1,1,1,7862.262553,0.07154590192,0.2200094848,0.306004991,2.948393143,18.07607609,32.5406639,42.42116263,4,6,6,6,7,7,13,0,0.03535710153,0.1457207472,0.2671084417,0.454803619,0.7525572718,1.582799639,1.006845799,1.566143553,2.113430545,5.512043666,25.93801542,41.83922879,2282.126063,1,1,4.88339289,6,0.2179583642,11.77711129
116065,106,208,0,0,1,0,0,2,0,0,1,1,1,188.9975983,0.09667882254,0.2091487823,0.6508256,1.085253036,2.670239925,2.670263014,3.0781821,4,6,6,6,6.5,7,8,0,0,0.2905900578,0.4487951942,1.570796327,1.570796327,1.570796327,1.102187321,1.435506463,1.782583509,3.918634174,6.274117454,9.640654403,20.55921139,1,1,0.9086422996,5.886792453,0.4062688767,3.35200122
116066,84,164,0,0,1,0,0,2,0,0,1,1,1,99.83595866,0.0764812163,0.1752201884,0.463760454,1.060222516,1.219315967,1.219321845,1.53074,4,6,6,6,6.7,7,9,0,0,0.3634790271,0.6282908874,1.570796327,1.570796327,1.570796327,1.03744624,1.635692368,1.694403694,2.759260116,3.168423238,5.949240315,158.9667166,1,1,0.6087558455,5.857142857,0.4166465897,3.372388991
116067,863,1730,0,0,1,0,0,-2,0,0,1,1,1,5249.72502,0.001228829372,0.2493301047,0.8244118244,2.725897517,7.097087433,17.30670759,60.83883837,3,5,6,6,7,8,15,0,3.50E-05,0.1065592026,0.3929515247,0.828298996,1.570796327,1.939652055,1.000521474,1.614748977,2.821000197,5.917583122,14.03866121,21.0353535,28854.57425,1,1,3.034523133,6.013904983,0.3163349568,33.93648904
116068,2011,3900,0,0,3,130,0,-4,0,0,0,1,0,22612.8176,8.33E-05,0.4443710561,1.110153468,2.923733346,13.40820651,19.71349658,809.5544975,2,5,6,6,7,8,15,0,8.59E-07,0.05172393039,0.2869267449,1.570796327,3.141592654,3.141592654,1.002173709,1.596755177,2.545881622,5.925902249,19.43792345,54.91983239,19734738.73,0,0,5.79815836,5.88264545,0.4294889705,5447.07981
116069,117,230,0,0,1,0,0,2,0,0,1,1,1,58.1695952,0.01099319139,0.08778024503,0.1894518245,0.2820070582,0.6180304833,0.6180410082,1.212659277,3,5,6,6,8,8,24,0,0.02167807974,0.136147987,0.3968200506,1.570780447,1.570797658,1.577972434,1.013527503,1.237687791,1.900474513,2.293500275,3.676596357,10.21506015,3464.294145,1,1,0.2529112835,5.897435897,0.3848146951,18.28842929
116070,138,272,0,0,1,0,0,2,0,0,1,1,1,173.9883893,0.00529014474,0.1930694942,0.3737623211,0.9893972113,1.668903718,1.668919655,1.707204209,3,5,6,6,7,8,9,2.09E-14,2.31E-05,0.186654591,1.557890809,1.570805113,1.948216006,2.507826787,1.005806868,1.294300181,2.106583673,3.542392181,5.267904173,11.59378109,3464.294145,1,1,0.6396631959,5.913043478,0.5538954561,21.04234051
116072,139,274,0,0,1,0,0,2,8,0,1,1,1,488.9246545,0.002517802872,0.3122640666,0.887372766,2.002500485,2.490060242,7.730887089,25.24808697,3,5,6,6,7,8.2,11,0,0.00813373726,0.09396573558,0.4547829669,1.679414,2.097310575,3.141562461,1.035030261,1.994201334,3.975977853,5.334395881,15.56098247,35.18472603,898.4177193,1,0,1.784396549,5.913669065,0.5014574295,12.65593526
116073,270,540,0,0,1,0,0,0,0,0,1,1,1,722.4276945,0.1109783539,0.2603812508,0.2964267688,1.564341014,5.85049875,6.508987895,6.810814477,4,6,6,6,7,7,12,0,9.33E-06,0.2234199811,0.3901224056,0.7853718892,1.570796327,1.570796327,1.045173264,1.718815143,2.214565107,2.592154967,3.892657148,3.898014398,397.884675,1,1,1.337829064,6,0.3079672267,3.82370926
116074,484,968,0,0,2,0,0,0,0,0,1,1,1,1165.538999,0.06097365168,0.09801445013,0.1278106303,1.979582936,6.139728523,6.265251242,6.265499826,4,6,6,6,7,7,11,0,9.61E-06,0.242073386,0.4073161821,0.7852264348,1.570796327,1.570796327,1.041233489,3.201790351,4.491511096,5.199453141,9.657883296,14.6312773,594.5598993,1,1,1.204069213,6,0.3377994701,6.30099683
116075,242,484,0,0,1,0,0,0,0,0,1,1,1,582.7693403,0.06098266266,0.09801414873,0.1278058622,1.979584712,5.557598986,6.265262477,6.265300558,4,6,6,6,7,7.95,10,0,1.64E-05,0.2420740657,0.4073161141,0.7853404451,1.570796327,1.570796327,1.021497638,3.201605079,4.481217641,5.154520709,8.815910499,14.63353851,594.4278533,1,1,1.204068885,6,0.3377949144,6.308442308
116076,100,196,0,0,1,0,0,2,0,0,1,1,1,629.4769322,0.05169298266,1.461422122,2.265295148,3.834015972,7.564186276,9.063943134,10.97472637,3,5,6,6.25,7,8,12,0,0.02780842287,0.09455569054,0.961628724,1.599554621,1.813854932,2.792526993,1.030539766,2.018210472,5.179600317,21.43107168,48.26379736,112.3962988,2264.146911,1,1,3.211617001,5.88,0.4993775701,34.50738862
116077,1385,2792,0,0,3,0,11,13,254,32,0,0,1,4031.487225,0.0007797757917,0.07594585862,0.4228593654,1.051927255,3.337789522,8.472107089,176.0857941,3,5,6,6,7,8,19,0,0.003558350201,0.09573117825,0.3978141362,1.570796327,1.574895724,2.468821789,1.000312227,1.652806123,2.677735719,5.164044971,11.2278754,28.01916737,6504.555864,1,0,1.443942416,6.01299639,0.4035977468,13.92572103
116078,374,744,0,0,1,0,0,2,0,0,1,1,1,3157.954566,0.006131399823,0.3345350037,1.433762506,4.73666285,7.078535138,12.5970518,244.637016,3,5,6,6,7,8,16,0,3.12E-06,0.1290598454,0.3927186747,1.568137981,1.570796327,1.976063449,1.02584384,2.156619222,2.815237253,5.413578584,18.30038582,30.31376997,4699.031325,1,1,4.244562588,5.967914439,0.3420710749,21.38786613
116079,2838,5684,0,0,1,0,0,-2,1692,0,0,0,1,32791.5141,0.3180121455,0.8208690557,4.246150075,4.675642331,8.146832488,43.47581723,43.61994815,4,6,6,6,6,6,11,0,1.68E-05,0.05577806156,0.1963400312,0.3931705645,0.7853857944,1.669014572,1.000228387,1.577458349,1.649179328,5.914217845,14.16151698,14.183143,9588.914514,1,0,5.769091151,6.007047216,0.1770240391,9.220129924
116080,733,1546,0,0,1,0,66,75,74,132,0,0,1,1952.696665,5.40E-06,0.1093311048,0.4392265941,1.031799661,2.985069587,5.104816492,29.20069315,3,5,6,6,8,9,29,0,0.007486775469,0.04683043161,0.2600661869,1.513260306,1.991300071,3.141592654,1.00319933,1.895743338,3.6200496,15.67395874,165.2443157,383.446596,2965060.451,1,0,1.263063819,6.013642565,0.3779340081,2031.797786
116287,18770,37564,0,12,10,0,2,4,0,0,0,0,0,2623.736296,0,0.004070738524,0.01623177481,0.05710905869,0.1453086793,0.2755077835,21.47253139,3,5,6,7,8,10,39,0,2.63E-05,0.009954258162,0.7705335584,1.570857258,1.762868095,3.138383404,1.000083844,1.396844391,2.103631199,5.009975636,20.14706864,64.78371833,12260994.46,1,1,0.06984709553,6.00213106,0.4448222887,1336.117457
116290,52986,106702,8,54,43,0,24,-72,221,84,0,0,0,19870.32447,0,0.005887294995,0.03158304633,0.09665478687,0.2255542798,0.3836126959,311.174136,3,5,6,7,9,10,43,0,0.0360082235,0.1878579827,0.4466581607,1.144177849,1.68981005,3.141592654,1.000003857,1.252980277,1.74464328,3.615788914,12.12344532,32.32885872,437823384,1,0,0.1862226057,6.030272147,0.3885558979,9374.34912
116291,685,1358,0,0,3,0,0,6,0,0,1,1,1,27592.81885,4.43E-05,2.003366138,6.1906255,8.809075166,30.0971517,78.21408,999.999975,3,5,6,7,8,8,16,0,0,0.5235482157,1.570796327,1.570796327,1.570796327,2.882169791,1.005718084,2.155479497,6.582199685,9.187254356,205.6152589,973.321834,555273.9986,1,1,20.31871786,5.947445255,0.7338630545,2033.276951
116292,1986,3968,0,0,1,0,0,2,0,0,1,1,1,16070.15796,0.00107136,0.4348603434,0.7194010984,2.202889,5.455886,7.546609953,1535.664015,3,5,6,7,8,9,47,0,0,0.03847025327,0.8037865101,1.570796327,1.570796327,2.585921394,1.00146695,1.273419837,1.856984974,8.027634722,34.96803926,78.91052628,1426.012255,1,1,4.049939002,5.993957704,0.4208686007,14.98264736
116293,1311,3062,0,0,1,0,0,-220,0,0,1,1,1,3618.629182,3.86E-05,0.263675,0.995795,2.005057222,2.006004,2.0060042,21.042501,3,6,7,8,9,9,24,0,0,0,1.570796327,1.570796327,1.570796327,2.618314331,1.003241642,1.207107295,1.308501029,2.690050239,500.0784485,1332.473925,499325.726,1,1,1.181786147,7.006864989,0.6183672488,5816.393159
116294,2321,4638,0,0,1,0,0,2,0,0,1,1,1,15948.82471,0.002000354731,0.3852839782,0.5704061997,1.504002456,5.060633767,7.028650854,3500.049973,3,5,6,7,8,9,49,0,0,0.03846528149,0.7799018545,0.9521747562,1.570796327,2.585921529,1.002039045,1.237215293,2.746119501,9.76340294,46.43454196,94.19988391,1439969607,1,1,3.438728915,5.994829815,0.336952662,385292.5595
116295,1857,3710,2,0,1,0,0,2,8,3,1,1,1,15805.54102,0,0.2309727569,0.4999995,1.475999531,5.060631871,7.189336,3500.05,3,5,6,7,8,9,34,0,0,0.04216984259,0.7792043756,1.316526213,1.570796327,2.205319784,1.002039136,1.273998414,2.637323944,9.763430271,47.64867132,104.902918,900007636,1,0,4.260253644,5.993537964,0.3656365034,292777.6161
1164424,708,1436,0,0,1,0,0,-10,0,0,1,1,1,1550.975518,7.00E-05,0.1626486425,0.3203240645,1.209455035,2.355952456,4.040837049,29.63703869,4,5,5,6,8,11,28,0,2.05E-07,0.06943085893,1.567383338,1.570796327,1.571054409,2.388759877,1.008862648,4.408391904,8.408837102,22.57844688,47.04671098,151.1302897,81388.9619,1,1,1.080066516,6.084745763,0.5226739936,149.7131074
1165782,1885,3778,0,0,5,0,6,4,109,42,0,0,1,45091.17165,0.008576379075,1.041237237,4.671798235,11.26743453,24.76671604,44.86834452,636.4468521,2,5,6,6,8,10,16,0,5.55E-17,0.07452201553,1.13198409,1.570796327,1.570798541,3.141592654,1.000759897,1.260140144,1.79032667,4.140763122,16.71946189,73.32778024,9707741.848,1,0,11.93519631,6.004244032,0.5127340281,5191.772844
116862,2497,4986,0,4,3,0,0,8,14,5,0,0,0,1161.870202,0,0.01228465125,0.04794142848,0.1508454603,0.5107307659,1.20353142,10.97312264,3,5,5,7,9,10,27,0,3.00E-05,0.01552658709,0.4966807607,1.648507172,1.921664861,3.141592654,1.000103821,1.419691074,2.281637362,5.104713976,18.56631188,51.55164091,416005101056,1,0,0.2330265146,5.987184622,0.4290285934,83501865.61
116863,2255,4510,0,0,1,0,0,0,0,0,1,1,1,1161.373968,1.01E-07,0.01206331458,0.05972318465,0.2146958786,0.4999234114,1.418093018,10.97998728,3,5,6,7,9,10,22,0,2.35E-05,0.02325109958,0.5422969587,1.703590195,1.943339665,2.998166845,1.001365257,1.37423961,2.028973528,4.653536441,20.02697177,60.14492951,14204408.59,1,1,0.2575108577,6,0.4493918892,3992.302776
116866,3254,6510,0,2,2,0,0,1,0,0,0,0,0,1200.778053,0,0.009856902152,0.03586770647,0.114029204,0.2724534929,0.8502225057,10.97999,3,5,6,7,9,10,24,0,1.44E-05,0.002908008567,0.6968765932,1.653307056,1.854708466,3.045636427,1.000128327,1.339675933,1.987159144,4.4169998,16.70746165,49.93594153,59693.7955,1,1,0.1844513139,6.000614628,0.4540466684,119.6475819
116867,3335,6674,0,4,1,0,0,2,0,0,0,0,0,1285.169312,0,0.008760795617,0.03759145398,0.1136788338,0.3569084691,0.9947737006,10.97313806,3,4,5,7,9,11,28,0,3.59E-05,0.0065635197,0.5156591155,1.578816072,1.907431058,3.042395496,1.000106414,1.376668676,2.148807737,5.554116839,23.00098382,67.35085319,806391.88,1,1,0.1925635769,6.0011994,0.4236424362,332.1282552
116870,2353,4694,0,0,5,0,0,6,0,0,1,1,1,1184.164042,2.88E-10,0.01157687339,0.04758925074,0.163228888,0.5990172588,1.299605795,10.97999417,3,5,5,7,9,10,25,0,2.36E-05,0.004340371548,0.6365560573,1.572362767,1.809254342,2.931750259,1.000172796,1.385480689,2.220814005,6.266352363,30.71377299,110.728085,572875.1212,1,1,0.2522718452,5.984700382,0.4454565033,279.769566
116871,2151,4302,0,0,3,0,0,0,0,0,1,1,1,1191.802981,7.03E-13,0.009969455981,0.04900427005,0.1852914325,0.6868199791,1.790116789,10.97396334,3,5,5,7,9,10,26,0,2.99E-06,0.001503112581,0.7445812406,1.620519963,1.920462615,3.10610992,1.001691618,1.447522484,2.361197567,6.03446982,27.9173985,150.4060886,44857807.33,1,1,0.2770346306,6,0.4700567124,30462.05219
116872,668,1332,0,0,1,0,0,2,0,0,1,1,1,5133.137677,0.03316741039,0.9991985284,1.598177426,3.015324858,4.966743838,6.497373397,194.8650026,3,5,6,7,8,9,20,0,0,0.0003263825367,1.570796327,1.570796327,1.570838747,1.607334079,1.010449686,1.262356706,1.785510769,3.504758827,9.64626426,66.50997556,142.6950683,1,1,3.853706965,5.982035928,0.67299048,8.532750629
116873,6943,13892,0,2,1,0,0,-1,0,0,0,0,0,2527.708927,0,0.01566340774,0.05540942281,0.1425106478,0.3164504127,0.5861365609,40.61924947,3,5,5,7,9,10,32,0,0.0001008011935,0.103099103,0.4305575555,1.490744789,1.835547085,3.108270604,1.000057778,1.306414663,1.991334287,4.907582663,16.04764079,43.34973633,28455758.46,1,1,0.181954285,6.002016419,0.39506906,2104.329229
116875,4442,8900,0,0,1,0,0,-8,0,0,1,1,1,1066.353533,4.54E-10,0.007517743623,0.03398095103,0.08114185662,0.1759677547,0.3140205403,10.97323443,3,4,5,7,9,10,35,0,0.0004437628185,0.1632056307,0.474307226,1.327859688,1.679744827,3.135333091,1.000028419,1.34499247,2.050802764,5.545264042,21.9244043,64.11779187,1121786288,1,1,0.1198150037,6.010805943,0.3901812131,255286.5186
116876,7288,14588,0,2,1,0,0,-3,0,0,0,0,0,2033.549224,0,0.01344663885,0.04740163022,0.1056149887,0.2140703956,0.3643800577,19.51038369,3,5,5,7,9,10,32,0,0.001741806931,0.1328015534,0.3431281892,1.264251646,1.572755556,3.140775374,1.000153669,1.27034149,1.806943473,4.212648801,14.12216053,36.56235608,6739926.689,1,1,0.1393987677,6.004116356,0.342138925,1606.748177
116877,3218,6416,0,0,5,0,0,10,0,0,1,1,1,1361.444563,1.24E-09,0.01139453991,0.04450998818,0.1529339939,0.3518748381,0.8006710114,24.59817817,3,4,5,7,9,11,41,0,2.06E-05,0.00398814664,0.6118166934,1.593763685,1.852360904,2.908308078,1.000218644,1.478858573,2.588476129,7.046110257,27.65959319,80.73159861,102054.5048,1,1,0.212195225,5.981354879,0.4381097282,128.3327838
116878,2996,5988,0,0,1,0,0,2,0,0,1,1,1,1013.43635,1.59E-08,0.01422033083,0.0615790134,0.1568686236,0.309202113,0.4582060566,10.9732315,3,5,5,7,9,10,21,0,0.0007041870202,0.1194222666,0.3177923588,0.942500174,1.403213765,3.009036045,1.000147862,1.266044474,1.80614145,3.946568579,12.53001157,33.48212575,64082.98484,1,1,0.1692445474,5.99599466,0.2825564809,34.56544099
116879,4865,9728,0,2,2,0,0,3,0,0,0,0,0,1462.047845,0,0.005383458661,0.02209491467,0.08533610774,0.2745969143,0.5133493592,29.2549681,3,4,5,7,9,11,41,0,5.28E-05,0.05504590817,0.6520687343,1.652164004,2.012222343,3.086339245,1.000191658,1.453350748,2.156716591,5.847992432,23.03558311,82.95758399,4022566478,1,1,0.1502927472,5.997944502,0.4446359567,413994.4553
116880,5627,11262,0,0,1,0,0,-4,0,0,1,1,1,2610.419268,3.96E-07,0.02911095934,0.10080809,0.2244770465,0.3779747076,0.5533311086,112.5581664,3,5,5,7,8,10,34,0,0.0002817403549,0.07307520841,0.2303785872,1.593807713,1.789570674,2.825119087,1.000226486,1.444004288,2.229990739,5.004431945,14.77105004,33.91672593,298177.1779,1,1,0.2317900256,6.00426515,0.3449840687,78.4470146
116890,758,1512,0,0,1,0,0,2,0,0,1,1,1,1613.565358,4.79E-05,0.1637812309,0.3340554377,0.5223975094,1.3660109,2.675256511,194.8779868,3,5,6,7,8,9,23,0,0,0.06545801854,1.570796327,1.570796327,1.570796327,3.076080534,1.005949343,1.242207163,1.939760157,3.688004103,9.141578645,18.59359675,132482.8084,1,1,1.067172856,5.984168865,0.652208508,287.5548562
116891,58,112,0,0,1,0,0,2,0,0,1,1,1,1563.353132,0.06944742307,1.425320501,3.199240397,15.00763354,33.4983723,38.71558997,194.8715025,3,5,5,7,8,8.15,11,0,0,0.5235565702,1.570796327,1.570796327,1.570796327,2.652912661,1.000708156,2.323424281,4.050485804,11.50814969,19.67763431,38.35860374,102.2941733,1,1,13.95851011,5.793103448,0.7666982071,9.534291181
116893,1202,2400,0,0,1,0,0,2,0,0,1,1,1,1483.520874,4.06E-09,0.0169782016,0.1207200258,0.4215367161,1.230351753,2.487111984,57.29642604,3,5,5,7,8,9,29,0,4.52E-07,0.0008238033583,0.7957034444,1.304607439,1.707944472,2.726112861,1.000519411,1.377158723,3.107922183,14.84262366,92.28666549,668.1750815,260819361.1,1,1,0.6181336975,5.990016639,0.3987445419,112728.5053
116896,1054,2104,0,0,1,0,0,2,0,0,1,1,1,1771.488422,1.18E-08,0.1291972145,0.4828691337,0.5811966793,1.625688031,2.32073477,217.9323077,3,5,6,7,8,8,15,0,0,0.007177606123,1.570796327,1.570796327,1.570796447,2.815381465,1.000000326,1.219020213,1.470806127,3.628076672,140.8807162,777.3116746,465283233.6,1,1,0.8419621777,5.988614801,0.6815277272,684902.1594
116999,2959,5918,1,0,1,0,0,0,134,10,1,1,1,19750.32947,0,0.09758862853,0.2504560739,1.5155917,5.113880031,10.85446322,527.0894329,3,5,6,7,8,9,32,0,1.10E-05,0.174417906,0.5867177978,1.564708758,1.570809044,3.141592654,1.001236483,1.295261254,2.124847793,6.67149054,30.97654548,224.6676978,25588634246441,1,0,3.337331779,6,0.4284425946,4948591947
117000,10457,20910,0,0,3,0,0,2,8128,739,1,1,1,7781.538432,4.01E-05,0.06517809806,0.1268013032,0.4293944704,1.160620336,1.469386914,5.432460605,3,6,6,6,7,7,16,0,2.14E-14,0.01090008206,0.0468857992,1.579662771,2.111164224,2.601308983,1.000264098,1.263132695,1.300642813,1.810378645,3.085060923,3.50787242,3075.665016,1,0,0.3721443535,5.998852443,0.3172145951,2.897112568
117003,4216,8428,22,0,3,0,0,2,252,75,1,1,1,3302.993782,0,0.04064746364,0.09758999163,0.1921336385,0.8336323373,1.486789943,23.99983376,3,5,6,7,8,9,43,0,2.60E-05,0.1248198181,0.1970211942,1.570794664,1.570805151,3.141592654,-796080814751978,1.293245568,2.691773459,10.51091311,62.55078552,357.2217227,3635568732821,1,0,0.3919071881,5.9971537,0.3749364918,-265502942380
117004,4768,9536,7,0,2,0,0,0,536,200,1,1,1,4081.043699,0,0.009847562868,0.04451466821,0.2030870836,0.5521424557,1.904372016,67.51351684,3,5,6,7,8,10,35,0,6.69E-06,0.003153339998,0.9707590797,1.570625333,1.570796768,3.141592654,1.000483026,2.454566722,6.008676831,23.80962347,121.5794645,1384.150303,1013309916162271,1,0,0.4279617973,6,0.4662191514,115319428123
117005,1003,2012,0,0,1,0,0,-2,24,10,0,0,0,1324.676394,5.22E-09,0.04394304318,0.09957730917,0.6441000534,1.811993171,3.061396243,18.00003,3,5,6,7,8,9,33,0,1.60E-05,0.1744643918,0.5854652914,1.57079079,1.570796327,3.141592654,1.007523111,1.26129913,2.298687268,9.329338103,35.0589173,164.6215216,2845730636586,0,0,0.65838787,6.015952144,0.3842232503,1438625703
117007,1694,3396,1,0,3,0,0,-4,10,4,1,1,1,1801.81869,0,0.09001385265,0.1553820066,0.3937824761,1.262702129,2.190769807,22.13253634,3,5,6,6,7,8,23,0,2.98E-06,0.16432692,0.5854640825,1.570750375,1.570796832,3.141592654,1.003909528,1.470146112,2.63649259,5.908368847,11.29991603,23.4117657,100227031640,1,0,0.5305708745,6.014167651,0.3799008524,141514916.1
117010,1821,3654,0,0,1,0,0,-6,0,0,0,1,0,2952.648044,0.02088143676,0.3817773367,0.7895997859,1.06200691,1.180017253,1.420161621,7.571193692,4,6,6,6,6,6,18,0,1.64E-06,0.06447616286,0.2616962688,1.202829622,1.251448054,3.141592616,1.025550759,1.257810271,1.412080953,1.64700974,1.877575903,2.325749514,1149.436283,0,0,0.8080591255,6.019769357,0.2845734867,3.616387255
117011,2044,4096,0,0,1,0,0,-4,0,0,0,1,0,3023.615248,2.84E-07,0.3443821426,0.787663819,1.022104899,1.180010109,1.27493288,7.571193692,3,6,6,6,6,7,18,0,2.56E-06,0.06448036766,0.2904248563,1.202828729,1.251446008,3.141592578,1.025550391,1.256812999,1.383215544,1.76222027,2.260825063,5.133651395,51899691499,0,0,0.7381873165,6.011741683,0.2842896246,31908223.06
117014,322,652,12,12,1,0,0,8,45,0,0,0,0,250.0953209,0,0.03957934116,0.1034681653,0.3402457313,1.217875779,1.381946527,7.6125,3,5,6,6,7,10,16,0,0,0.01143077005,0.5854697885,0.9853251598,1.570796327,1.570798403,1.01371947,1.404239132,4.844606642,8.426723449,52.39800725,660.2198481,140737488355377,1,0,0.3835817805,6,0.3254924349,224104285518
117018,308,620,35,8,1,0,0,6,117,4,0,0,0,270.4336317,0,0.07332836944,0.2063493289,0.4656087102,0.9948757924,1.041698272,6.383625773,3,5,6,7,7,9,15,0,0,0.1570812253,0.5854701417,0.985327237,1.570796327,3.141592654,1.013722114,1.381387264,2.982193489,6.46066981,52.39782775,732.8327037,133700615855092,1,0,0.4361832769,5.987012987,0.3649069483,1013141065370
117019,308,620,19,8,1,0,0,6,67,4,0,0,0,357.6912907,0,0.06801111601,0.2063489592,0.4700685174,1.606358499,1.649319009,10.73362761,3,5,6,7,7,9,15,0,1.31E-07,0.1744509095,0.5854707734,1.570789493,1.570796388,3.141592654,1.013721934,1.381397837,4.588082541,6.956754065,95.49806688,1183.354382,749427769737223,1,0,0.5769214366,5.987012987,0.4142982075,5713813864104
117020,308,620,34,8,1,0,0,6,122,4,0,0,0,158.9739126,0,0.03022741064,0.09171048175,0.208919446,0.7139371106,0.7330344359,4.7705007,3,5,6,7,7,9,15,0,0,0.1570692492,0.5854707497,0.9853291434,1.570796327,3.141592654,1.013721934,1.381397837,4.588076098,6.956737575,95.4977698,1183.354382,988968833253588,1,0,0.2564095365,5.987012987,0.3729136788,5556959384756
117139,608,1252,12,0,1,0,0,-18,54,13,1,1,1,14890.45709,0,0.3629078209,1.400734431,7.722887764,25,52.14384754,819.022479,3,5,6,6,9,11,25,0,0,0,1.570796327,1.570796327,1.570796327,1.570796327,1.013348359,1.932651306,3.265079041,11.00030915,65.35940114,215.7803445,89044.76566,1,0,11.89333633,6.177631579,0.6135125415,243.5767593
117150,143,290,0,0,1,0,0,-2,0,0,1,1,1,8377.488979,0.215008131,0.9659121665,1.704191879,35,116.0857828,116.8780897,211.6799322,4,5,6,7,8,9,15,0,0,4.86E-05,1.570796327,1.570796327,1.570796327,1.999487942,1.013415698,3.03675116,4.434105511,11.44339077,38.92380128,107.9558908,940.4679458,1,1,28.88789303,6.083916084,0.5058208431,40.59062662
1172870,185096,370480,0,0,1,0,0,-144,0,0,1,1,1,341857.9614,0.0009258535328,0.162682479,0.2286863315,0.3251995498,2.104816442,4.88049892,21.59610792,3,6,6,6,6,7,22,0,2.85E-05,0.01178285672,0.01482091138,0.01602311795,0.04089656175,2.820827224,1.000023409,1.408997039,1.541827952,1.628245225,4.705290146,9.919569715,72345.42504,1,1,0.9227433638,6.004667848,0.06555010708,15.07415135
117423,2543,5094,0,0,1,0,0,-4,0,0,1,1,1,26618.13577,5.11E-05,2.396007914,5.695656434,6.757194421,7.031606462,10.21338602,29.78087021,3,6,6,6,7,7,20,0,2.28E-06,0.04565145629,0.08090423334,1.404519387,1.570796327,2.21672825,1.003157624,1.350492552,1.447131406,1.719664186,6.40651754,15.22866185,13139.11676,1,1,5.225389826,6.009437672,0.2266683193,13.74025402
117428,1292,2648,0,0,1,0,0,-32,0,0,1,1,1,4612.099414,0.2069997169,0.5518309749,0.6234652459,1.223853205,1.865337546,3.089965722,192.3163054,4,6,6,6,7,7,26,0,0,0,1.570796327,1.570796327,1.570796327,1.570796327,1.007480953,1.817226949,2.331948434,5.513707975,15.04987344,35.66320461,2951.062453,1,1,1.741729386,6.148606811,0.5409993391,16.29267231
